Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
52784712,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52784949,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
52785198,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52785354,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52785591,00000545,false,Rx,0,8,00,C5,1F,00,7E,10,00,18,
52794708,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52794955,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
52795203,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52795359,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52795597,00000545,false,Rx,0,8,00,C6,1F,00,7E,10,00,18,
52804714,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52804951,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
52805209,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52805355,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52805602,00000545,false,Rx,0,8,00,C7,1F,00,7E,10,00,18,
52809350,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
52809596,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
52809845,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
52814716,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52814952,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
52815211,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52815357,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52815604,00000545,false,Rx,0,8,00,C8,1F,00,7E,10,00,18,
52824719,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52824956,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
52825204,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52825361,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52825598,00000545,false,Rx,0,8,00,C9,1F,00,7E,10,00,18,
52834713,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52834960,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
52835208,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52835364,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52835602,00000545,false,Rx,0,8,00,CA,1F,00,7E,10,00,18,
52844718,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52844955,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
52845203,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52845359,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52845597,00000545,false,Rx,0,8,00,CB,1F,00,7E,10,00,18,
52854712,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52854959,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
52855208,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
52855467,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
52855716,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52855863,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52856100,00000545,false,Rx,0,8,00,CC,1F,00,7E,10,00,18,
52864714,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52864961,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
52865209,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52865355,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52865603,00000545,false,Rx,0,8,00,CD,1F,00,7E,10,00,18,
52874718,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52874955,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
52875203,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52875359,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52875597,00000545,false,Rx,0,8,00,CE,1F,00,7E,10,00,18,
52884713,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52884960,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
52885208,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52885364,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52885603,00000545,false,Rx,0,8,00,CF,1F,00,7E,10,00,18,
52894718,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52894954,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
52895213,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52895359,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52895607,00000545,false,Rx,0,8,00,D0,1F,00,7E,10,00,18,
52904725,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52904959,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
52905208,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52905364,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52905602,00000545,false,Rx,0,8,00,D1,1F,00,7E,10,00,18,
52909362,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
52909606,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
52909856,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
52914716,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52914962,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
52915210,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52915366,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52915605,00000545,false,Rx,0,8,00,D2,1F,00,7E,10,00,18,
52924720,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52924955,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
52925214,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52925360,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52925598,00000545,false,Rx,0,8,00,D3,1F,00,7E,10,00,18,
52934725,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52934959,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
52935207,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52935363,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52935602,00000545,false,Rx,0,8,00,D4,1F,00,7E,10,00,18,
52944719,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52944954,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
52945213,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52945359,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52945597,00000545,false,Rx,0,8,00,D5,1F,00,7E,10,00,18,
52954725,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52954959,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
52955208,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52955364,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52955602,00000545,false,Rx,0,8,00,D6,1F,00,7E,10,00,18,
52964719,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52964965,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
52965213,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
52965463,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
52965712,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52965869,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52966106,00000545,false,Rx,0,8,00,D7,1F,00,7E,10,00,18,
52974720,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52974956,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
52975214,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52975361,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52975609,00000545,false,Rx,0,8,00,D8,1F,00,7E,10,00,18,
52984725,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52984959,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
52985208,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52985365,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52985612,00000545,false,Rx,0,8,00,D9,1F,00,7E,10,00,18,
52994719,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
52994965,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
52995213,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
52995360,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
52995608,00000545,false,Rx,0,8,00,DA,1F,00,7E,10,00,18,
53004726,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53004960,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53005209,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53005366,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53005603,00000545,false,Rx,0,8,00,DB,1F,00,7E,10,00,18,
53009361,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
53009606,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
53009855,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
53014727,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53014972,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53015220,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53015367,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53015615,00000545,false,Rx,0,8,00,DC,1F,00,7E,10,00,18,
53024731,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53024965,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53025214,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53025371,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53025608,00000545,false,Rx,0,8,00,DD,1F,00,7E,10,00,18,
53034725,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53034969,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53035218,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53035365,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53035612,00000545,false,Rx,0,8,00,DE,1F,00,7E,10,00,18,
53044730,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53044964,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53045223,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53045369,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53045617,00000545,false,Rx,0,8,00,DF,1F,00,7E,10,00,18,
53054725,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53054970,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53055218,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53055375,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53055612,00000545,false,Rx,0,8,00,E0,1F,00,7E,10,00,18,
53064731,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53064965,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53065225,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53065370,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53065618,00000545,false,Rx,0,8,00,E1,1F,00,7E,10,00,18,
53074723,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53074969,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53075218,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
53075477,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
53075727,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53075872,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53076121,00000545,false,Rx,0,8,00,E2,1F,00,7E,10,00,18,
53084726,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53084970,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53085220,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53085365,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53085613,00000545,false,Rx,0,8,00,E3,1F,00,7E,10,00,18,
53094730,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53094974,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53095223,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53095369,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53095606,00000545,false,Rx,0,8,00,E4,1F,00,7E,10,00,18,
53104735,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53104970,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53105219,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53105375,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53105612,00000545,false,Rx,0,8,00,E5,1F,00,7E,10,00,18,
53109361,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
53109616,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
53109856,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
53114727,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53114971,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53115221,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53115366,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53115614,00000545,false,Rx,0,8,00,E6,1F,00,7E,10,00,18,
53124731,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53124965,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53125214,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53125370,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53125618,00000545,false,Rx,0,8,00,E7,1F,00,7E,10,00,18,
53134735,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53134969,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53135219,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53135375,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53135612,00000545,false,Rx,0,8,00,E8,1F,00,7E,10,00,18,
53144730,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53144974,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53145224,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53145369,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53145617,00000545,false,Rx,0,8,00,E9,1F,00,7E,10,00,18,
53154735,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53154969,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53155218,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53155374,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53155612,00000545,false,Rx,0,8,00,EA,1F,00,7E,10,00,18,
53164730,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53164974,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53165223,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53165369,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53165606,00000545,false,Rx,0,8,00,EB,1F,00,7E,10,00,18,
53174735,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53174969,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53175219,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53175375,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53175612,00000545,false,Rx,0,8,00,EC,1F,00,7E,10,00,18,
53184730,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53184974,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53185224,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
53185472,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
53185721,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53185879,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53186117,00000545,false,Rx,0,8,00,ED,1F,00,7E,10,00,18,
53194731,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53194975,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53195225,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53195371,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53195618,00000545,false,Rx,0,8,00,EE,1F,00,7E,10,00,18,
53204735,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53204969,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53205219,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53205375,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53205612,00000545,false,Rx,0,8,00,EF,1F,00,7E,10,00,18,
53209371,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
53209617,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
53209866,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
53214737,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53214971,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53215221,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53215377,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53215614,00000545,false,Rx,0,8,00,F0,1F,00,7E,10,00,18,
53224731,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53224977,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53225225,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53225371,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53225618,00000545,false,Rx,0,8,00,F1,1F,00,7E,10,00,18,
53234735,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53234981,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53235229,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53235375,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53235623,00000545,false,Rx,0,8,00,F2,1F,00,7E,10,00,18,
53244740,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53244976,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53245224,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53245380,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53245617,00000545,false,Rx,0,8,00,F3,1F,00,7E,10,00,18,
53254735,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53254980,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53255229,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53255385,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53255622,00000545,false,Rx,0,8,00,F4,1F,00,7E,10,00,18,
53264741,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53264976,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53265224,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53265380,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53265618,00000545,false,Rx,0,8,00,F5,1F,00,7E,10,00,18,
53274735,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53274981,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53275229,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53275385,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53275622,00000545,false,Rx,0,8,00,F6,1F,00,7E,10,00,18,
53284741,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53284976,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53285224,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53285380,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53285628,00000545,false,Rx,0,8,00,F7,1F,00,7E,10,00,18,
53294734,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53294980,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53295228,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
53295487,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
53295738,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53295884,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53296131,00000545,false,Rx,0,8,00,F8,1F,00,7E,10,00,18,
53304737,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53304983,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53305231,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53305377,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53305625,00000545,false,Rx,0,8,00,F9,1F,00,7E,10,00,18,
53309372,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
53309628,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
53309868,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
53314738,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53314983,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53315232,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53315378,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53315626,00000545,false,Rx,0,8,00,FA,1F,00,7E,10,00,18,
53324741,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53324977,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53325235,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53325381,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53325630,00000545,false,Rx,0,8,00,FB,1F,00,7E,10,00,18,
53334745,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53334980,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53335229,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53335385,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53335623,00000545,false,Rx,0,8,00,FC,1F,00,7E,10,00,18,
53344740,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53344976,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53345234,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53345380,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53345629,00000545,false,Rx,0,8,00,FD,1F,00,7E,10,00,18,
53354745,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53354980,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53355228,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53355384,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53355623,00000545,false,Rx,0,8,00,FE,1F,00,7E,10,00,18,
53364740,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53364985,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53365233,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53365379,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53365628,00000545,false,Rx,0,8,00,FF,1F,00,7E,10,00,18,
53374746,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53374980,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
53375228,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53375384,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53375623,00000545,false,Rx,0,8,00,00,20,00,7E,10,00,18,
53384740,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53384974,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53385233,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53385379,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53385627,00000545,false,Rx,0,8,00,01,20,00,7E,10,00,18,
53394746,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53394980,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53395228,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53395384,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53395623,00000545,false,Rx,0,8,00,02,20,00,7E,10,00,18,
53404741,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53404985,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53405234,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
53405483,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
53405733,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53405889,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53406126,00000545,false,Rx,0,8,00,03,20,00,7E,10,00,18,
53409384,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
53409628,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
53409878,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
53414741,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53414985,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53415234,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53415379,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53415618,00000545,false,Rx,0,8,00,04,20,00,7E,10,00,18,
53424745,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53424979,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53425228,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53425384,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53425622,00000545,false,Rx,0,8,00,05,20,00,7E,10,00,18,
53434740,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53434985,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53435233,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53435379,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53435628,00000545,false,Rx,0,8,00,06,20,00,7E,10,00,18,
53444746,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53444980,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
53445228,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53445385,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53445623,00000545,false,Rx,0,8,00,07,20,00,7E,10,00,18,
53454741,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53454986,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53455234,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53455391,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53455629,00000545,false,Rx,0,8,00,08,20,00,7E,10,00,18,
53464746,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53464990,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53465239,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
53465386,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
53465633,00000545,false,Rx,0,8,00,09,20,00,7E,10,00,18,
53474750,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
53474984,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
53475243,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
