Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
161623308,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
161623515,00000523,false,Tx,0,8,60,00,60,00,00,00,00,03,
161628832,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161627787,00000200,false,Tx,0,8,00,00,00,00,80,10,0C,9C,
161628713,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161628834,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
161629129,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161637845,00000200,false,Tx,0,8,00,00,00,00,80,10,0E,9E,
161638165,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161638490,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
161639369,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161648822,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161649119,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161653384,00000200,false,Tx,0,8,00,00,00,00,80,10,10,80,
161653625,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161653871,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
161656977,00000200,false,Tx,0,8,00,00,00,00,80,10,12,82,
161657198,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161657413,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
161658810,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161666984,00000200,false,Tx,0,8,00,00,00,00,80,10,14,84,
161667186,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161667424,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
161668663,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
161668816,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161668899,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161669046,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
161669149,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
161669297,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
161669390,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
161669548,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
161669630,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
161669788,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
161669880,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
161670029,00000620,false,Rx,1,8,22,73,00,00,00,00,1A,1B,
161670132,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
161670268,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
161670361,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
161670611,00000597,false,Rx,0,8,05,00,00,00,00,00,00,00,
161670845,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,0C,
161671073,000005AE,false,Rx,0,8,D9,11,19,0D,2B,00,09,01,
161671311,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
161678730,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161688746,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161688825,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161698832,0000038A,false,Rx,0,8,46,45,06,00,04,00,00,00,
161699068,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161708600,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161708822,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161714482,00000200,false,Tx,0,8,00,00,00,00,80,10,16,86,
161714702,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161714944,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
161718832,00000389,false,Rx,0,8,A7,00,00,45,45,00,00,00,
161719109,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161728827,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161729405,00000200,false,Tx,0,8,00,00,00,00,80,10,18,88,
161729664,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161729865,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
161729115,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161737898,00000200,false,Tx,0,8,00,00,00,00,80,10,1A,8A,
161738176,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161738217,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
161738965,00000569,false,Rx,0,8,AA,C0,80,02,00,00,00,00,
161739202,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161748824,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161749112,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161751991,00000200,false,Tx,0,8,00,00,00,00,80,10,1C,8C,
161752180,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161752370,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
161757001,00000200,false,Tx,0,8,00,00,00,00,80,10,1E,8E,
161757192,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161757464,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
161757662,00000523,false,Tx,0,8,60,00,60,00,00,00,00,00,
161758834,00000568,false,Rx,0,8,00,02,80,0A,00,00,A8,AA,
161758875,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161767005,00000200,false,Tx,0,8,00,00,00,00,80,10,00,90,
161767162,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161767382,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
161768676,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
161768819,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161768922,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161769049,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
161769163,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
161769289,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
161769413,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
161769540,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
161769654,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
161769790,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
161769894,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
161770031,00000620,false,Rx,1,8,AE,73,00,00,00,00,1A,1B,
161770145,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
161770271,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
161770384,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
161770625,00000597,false,Rx,0,8,85,00,00,00,00,00,00,00,
161770858,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,22,
161771086,000005AE,false,Rx,0,8,D9,11,19,0D,2B,00,09,01,
161771324,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
161778719,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161778839,00000563,false,Rx,0,8,00,20,80,A2,02,00,00,00,
161782905,00000200,false,Tx,0,8,00,00,00,00,80,10,02,92,
161783142,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161783400,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
161787018,00000200,false,Tx,0,8,00,00,00,00,80,10,04,94,
161787291,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161787587,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
161788826,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161788969,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161796993,00000200,false,Tx,0,8,00,00,00,00,80,10,06,96,
161797205,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161797421,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
161798830,0000038A,false,Rx,0,8,45,45,06,00,04,00,00,00,
161799087,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161808608,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161808830,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161812891,00000200,false,Tx,0,8,00,00,00,00,80,10,08,98,
161813091,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161813316,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
161817901,00000200,false,Tx,0,8,00,00,00,00,80,10,0A,9A,
161818145,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161818308,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
161819017,00000389,false,Rx,0,8,A8,00,00,45,45,00,00,00,
161819111,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161827215,00000200,false,Tx,0,8,00,00,00,00,80,10,0C,9C,
161827417,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161827652,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
161828833,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161829289,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161839123,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161843213,00000200,false,Tx,0,8,00,00,00,00,80,10,0E,9E,
161843428,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161843698,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
161847059,00000200,false,Tx,0,8,00,00,00,00,80,10,10,80,
161847237,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161847444,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
161848829,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161849118,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161857372,00000200,false,Tx,0,8,00,00,00,00,80,10,12,82,
161857566,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161857797,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
161858030,00000523,false,Tx,0,8,60,00,60,00,00,00,00,01,
161858696,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161868631,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161868679,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
161868857,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
161868920,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161869108,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
161869159,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
161869358,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
161869409,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
161869600,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
161869652,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
161869840,00000620,false,Rx,1,8,0C,73,00,00,00,00,1A,1B,
161869892,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
161870080,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
161870142,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
161870380,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
161870621,00000597,false,Rx,0,8,05,00,00,00,00,00,00,00,
161870854,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,AE,
161871092,000005AE,false,Rx,0,8,2C,11,19,0D,6B,00,09,01,
161871332,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
161873357,00000200,false,Tx,0,8,00,00,00,00,80,10,14,84,
161873563,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161873803,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
161876972,00000200,false,Tx,0,8,00,00,00,00,80,10,16,86,
161877186,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161877402,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
161878802,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161887373,00000200,false,Tx,0,8,00,00,00,00,80,10,18,88,
161887551,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161887943,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
161888752,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161888944,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161898834,0000038A,false,Rx,0,8,45,45,06,00,04,00,00,00,
161899090,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161901127,00000200,false,Tx,0,8,00,00,00,00,80,10,1A,8A,
161901318,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161901526,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
161908624,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161908826,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161916469,00000200,false,Tx,0,8,00,00,00,00,80,10,1C,8C,
161916680,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161916809,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
161917751,00000200,false,Tx,0,8,00,00,00,00,80,10,1E,8E,
161917956,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161918215,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
161918825,00000389,false,Rx,0,8,A7,00,00,45,45,00,00,00,
161919216,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161927046,00000200,false,Tx,0,8,00,00,00,00,80,10,00,90,
161927221,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161927482,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
161928828,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161929135,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161938832,00000569,false,Rx,0,8,AA,C0,80,02,00,00,00,00,
161939119,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161942616,00000200,false,Tx,0,8,00,00,00,00,80,10,02,92,
161942841,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161943082,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
161946982,00000200,false,Tx,0,8,00,00,00,00,80,10,04,94,
161947149,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161947355,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
161948828,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161949115,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161957058,00000200,false,Tx,0,8,00,00,00,00,80,10,06,96,
161957235,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161957508,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
161957720,00000523,false,Tx,0,8,60,00,60,00,00,00,00,02,
161958648,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161958838,00000568,false,Rx,0,8,00,02,80,0A,00,00,A8,AA,
161968626,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161968673,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
161968852,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
161968914,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161969102,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
161969164,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
161969352,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
161969404,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
161969594,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
161969646,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
161969834,00000620,false,Rx,1,8,22,73,00,00,00,00,1A,1B,
161969896,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
161970074,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
161970146,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
161970385,0000054A,false,Rx,0,8,00,00,00,00,00,00,00,00,
161970625,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
161970868,00000597,false,Rx,0,8,85,00,00,00,00,00,00,00,
161971097,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,AE,
161971335,000005AE,false,Rx,0,8,2C,11,19,0D,6B,00,09,01,
161971575,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
161973473,00000200,false,Tx,0,8,00,00,00,00,80,10,08,98,
161973663,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161973875,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
161977495,00000200,false,Tx,0,8,00,00,00,00,80,10,0A,9A,
161977709,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161977924,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
161978778,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161978846,00000563,false,Rx,0,8,00,20,80,A2,02,00,00,00,
161987413,00000200,false,Tx,0,8,00,00,00,00,80,10,0C,9C,
161987613,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
161987803,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
161988763,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
161988831,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
161998835,0000038A,false,Rx,0,8,46,45,06,00,04,00,00,00,
161999091,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162002498,00000200,false,Tx,0,8,00,00,00,00,80,10,0E,9E,
162002723,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162002892,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
162007006,00000200,false,Tx,0,8,00,00,00,00,80,10,10,80,
162007198,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162007260,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
162008619,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162008832,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
162016968,00000200,false,Tx,0,8,00,00,00,00,80,10,12,82,
162017168,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162017375,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
162018834,00000389,false,Rx,0,8,A8,00,00,45,45,00,00,00,
162019110,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162028827,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
162029114,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162032712,00000200,false,Tx,0,8,00,00,00,00,80,10,14,84,
162032926,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162032996,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
162037055,00000200,false,Tx,0,8,00,00,00,00,80,10,16,86,
162037345,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162037501,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
162038841,00000664,false,Rx,0,8,02,83,06,32,F3,00,00,00,
162039138,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162046984,00000200,false,Tx,0,8,00,00,00,00,80,10,18,88,
162047195,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162047383,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
162048836,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
162049123,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162058624,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162058846,00000663,false,Rx,0,8,01,31,30,30,00,00,00,00,
162062795,00000200,false,Tx,0,8,00,00,00,00,80,10,1A,8A,
162062990,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162063252,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
162063467,00000523,false,Tx,0,8,60,00,60,00,00,00,00,03,
162066979,00000200,false,Tx,0,8,00,00,00,00,80,10,1C,8C,
162067193,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162067398,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
162068681,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
162068844,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162068917,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
162069084,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
162069166,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
162069325,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
162069407,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
162069576,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
162069648,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
162069826,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
162069898,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
162070066,00000620,false,Rx,1,8,AE,73,00,00,00,00,1A,1B,
162070149,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
162070296,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
162070379,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
162070629,00000597,false,Rx,0,8,05,00,00,00,00,00,00,00,
162070864,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,22,
162071091,000005AE,false,Rx,0,8,D9,11,19,0D,6B,00,09,01,
162071330,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
162077037,00000200,false,Tx,0,8,00,00,00,00,80,10,1E,8E,
162077225,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162077498,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
162078953,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162088764,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162088832,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
162093443,00000200,false,Tx,0,8,00,00,00,00,80,10,00,90,
162093654,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162093904,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
162097035,00000200,false,Tx,0,8,00,00,00,00,80,10,02,92,
162097235,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162097418,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
162098838,0000038A,false,Rx,0,8,46,45,06,00,04,00,00,00,
162099094,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162107187,00000200,false,Tx,0,8,00,00,00,00,80,10,04,94,
162107386,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162107626,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
162108608,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162108830,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
162118833,00000389,false,Rx,0,8,A7,00,00,45,45,00,00,00,
162119120,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162123070,00000200,false,Tx,0,8,00,00,00,00,80,10,06,96,
162123288,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162123529,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
162127229,00000200,false,Tx,0,8,00,00,00,00,80,10,08,98,
162127451,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162127634,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
162128839,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
162129136,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162137300,00000200,false,Tx,0,8,00,00,00,00,80,10,0A,9A,
162137485,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162138088,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
162138844,00000569,false,Rx,0,8,AA,C0,80,02,00,00,00,00,
162139284,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162148832,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
162149119,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162154470,00000200,false,Tx,0,8,00,00,00,00,80,10,0C,9C,
162154670,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162154785,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
162156971,00000200,false,Tx,0,8,00,00,00,00,80,10,0E,9E,
162157171,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162157409,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
162157599,00000523,false,Tx,0,8,60,00,60,00,00,00,00,00,
162158798,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162158980,00000568,false,Rx,0,8,00,02,80,0A,00,00,A8,AA,
162166987,00000200,false,Tx,0,8,00,00,00,00,80,10,10,80,
162167206,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162167424,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
162168689,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
162168821,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162168924,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
162169051,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
162169175,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
162169292,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
162169415,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
162169543,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
162169656,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
162169792,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
162169906,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
162170033,00000620,false,Rx,1,8,0C,73,00,00,00,00,1A,1B,
162170147,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
162170273,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
162170386,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
162170626,00000597,false,Rx,0,8,85,00,00,00,00,00,00,00,
162170860,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,22,
162171088,000005AE,false,Rx,0,8,D9,11,19,0D,6B,00,09,01,
162171326,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
162177001,00000200,false,Tx,0,8,00,00,00,00,80,10,12,82,
162177213,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162177451,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
162178844,00000563,false,Rx,0,8,00,20,80,A2,02,00,00,00,
162178858,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162188755,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162188834,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
162193327,00000200,false,Tx,0,8,00,00,00,00,80,10,14,84,
162193535,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162193766,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
162196974,00000200,false,Tx,0,8,00,00,00,00,80,10,16,86,
162197194,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
162197410,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
162198842,0000038A,false,Rx,0,8,46,45,06,00,04,00,00,00,
162199098,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
162207048,00000200,false,Tx,0,8,00,00,00,00,80,10,18,88,
